"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"동대문구","학원","3000020349","EiE장안캠퍼스학원","서울특별시 동대문구 답십리로 293",", 3층일부 (장안동)","입시.검정 및 보습","보통교과","보습,","보습","42","94","","N","N","130840","개원","20140611","","99991231","20140614","20230627"
"동대문구","학원","3000020448","스마트스터디빨간펜수학의달인학원","서울특별시 동대문구 답십리로72길 96",", 2층 (장안동)","입시.검정 및 보습","보통교과","보습,","보습","165","87","","N","N","130840","개원","20140624","","99991231","20140630","20230627"
"동대문구","학원","3000020586","블랙홀학원","서울특별시 동대문구 홍릉로 23",", 4층 (청량리동)","기예(대)","기예(중)","댄스,","댄스","150","140","","Y","N","130870","개원","20140704","","99991231","20140704","20230627"
"동대문구","교습소","3000020612","윤선생영어교실동답영어교습소","서울특별시 동대문구 답십리로60길 78",", 2층 (답십리동)","입시.검정 및 보습","보통교과","초등영어(1~3학년)","보습","36","9","초등영어(1~3학년):180000, 초등영어(4~6학년):200000, 중등영어:220000, 고등영어:250000","Y","N","130800","개원","20140715","","99991231","20140715","20230627"
"동대문구","교습소","3000020785","다성수학교습소","서울특별시 동대문구 사가정로 136",", 3층 일부 (전농동 40)","입시.검정 및 보습","보통교과","초등수학","보습","30","6","","Y","N","130850","개원","20140804","","99991231","20140804","20230627"
"동대문구","교습소","3000020854","더한수학교습소","서울특별시 동대문구 장안벚꽃로 107",", 제1상가동 304호 (장안동, 장안현대홈타운)","입시.검정 및 보습","보통교과","초등수학A","보습","54","9","초등수학A:180000, 초등수학B:190000, 초등수학C:200000, 초등수학D:220000, 중등수학A:250000, 중등수학B:270000","Y","N","02638","개원","20140813","","99991231","20140813","20230627"
"동대문구","학원","3000021167","연세A+학원","서울특별시 동대문구 제기로 130",", 3층 (청량리동)","입시.검정 및 보습","","보습,","","106","75","","Y","N","130867","개원","20140917","","99991231","20140917","20230702"
"동대문구","교습소","3000021420","엠클래스수학교습소","서울특별시 동대문구 전농로3가길 2",", 1층 일부 (답십리동 270-8)","입시.검정 및 보습","보통교과","초등수학","보습","25","3","초등수학:170000, 초등수학:170000, 초등수학:250000, 중등수학:250000, 중등수학:250000","Y","N","130802","개원","20141030","","99991231","20141030","20230627"
"동대문구","교습소","3000021475","윤선생우리집앞영어교실배봉카이로스영어교습소","서울특별시 동대문구 한천로39길 17",", 2층 일부 (전농동)","입시.검정 및 보습","보통교과","초등 기본반A","보습","126","6","초등 기본반A:190000, 초등 기본반B:220000, 초등 기본반C:400000, 초등 기본반D:800000, 중등 기본반A:250000, 중등 기본반B:450000, 고등 기본반A:550000, 고등 기본반B:800000, 초등 방학 특강반:300000, 중등 방학 특강반:370000, 고등 방학 특강반:500000, 중등 주말 보충반:400000, 고등 주말 보충반:500000, 매일 영어 집중반A:1500000, 매일 영어 집중반B:1700000, 매일 영어 집중반C:2000000, 초등 심화반A:250000, 초등 심화반B:350000, 초등 영어 트레이닝A:320000, 중등 영어 트레이닝B:370000, 고등 영어 트레이닝C:400000","Y","N","130848","개원","20141107","","99991231","20141107","20230627"
"동대문구","교습소","3000021691","쌍용한우리독서논술교습소","서울특별시 동대문구 신이문로 39",", 3층일부 (이문동)","입시.검정 및 보습","보통교과","","보습?논술","20","4","초등논술:95000, 중등논술:115000, 고등논술:115000, 한국사논술:130000, 세계사논술:130000, 삭:60200","Y","N","02409","개원","20141128","","99991231","20141128","20230627"
"동대문구","학원","3000021918","장안이투스수학학원","서울특별시 동대문구 답십리로69길 45",", 2층 (장안동)","입시.검정 및 보습","보통교과","","보습","40","71","","Y","N","130839","개원","20141024","","99991231","20141024","20230627"
"동대문구","학원","3000021920","THN최상위영수학원","서울특별시 동대문구 전농로 111",", 3층 (답십리동)","입시.검정 및 보습","보통교과","","보습","96","94","","Y","N","130883","개원","20141107","","99991231","20141107","20230627"
"동대문구","학원","3000021921","메쏘드수학학원","서울특별시 동대문구 한천로 242",", 2층일부 (전농동)","입시.검정 및 보습","보통교과","보습,","보습","90","69","","Y","N","130848","개원","20141127","","99991231","20141127","20230627"
"동대문구","학원","3000021923","소리숲음악학원","서울특별시 동대문구 장한로28길 48",", 3층 일부 (장안동)","예능(대)","예능(중)","음악,","음악","90","55","","N","N","02524","개원","20141205","","99991231","20141205","20230627"
"동대문구","학원","3000021928","탑클래스학원","서울특별시 동대문구 전농로 68-3",", 2층 (답십리동)","입시.검정 및 보습","보통교과","보습,","보습","200","70","","Y","N","130883","개원","20141209","","99991231","20141209","20230627"
"동대문구","학원","3000021929","B&K월드댄스스포츠학원","서울특별시 동대문구 천호대로 427-4",", 3층일부 (장안동)","기예(대)","기예(중)","댄스,","댄스","22","81","","N","N","130846","개원","20141209","","99991231","20141209","20230627"
"동대문구","학원","3000021930","예일집중관학원","서울특별시 동대문구 한천로26길 23",", 2층 (장안동)","입시.검정 및 보습","보통교과","보습,","보습","46","84","","N","N","130837","개원","20141028","","99991231","20141028","20230627"
"동대문구","학원","3000021960","에듀플렉스에듀코치개별지도전농학원","서울특별시 동대문구 전농로 111",", 2층 일부 (답십리동)","입시.검정 및 보습","","보습,","","570","97","","N","N","130883","개원","20141219","","99991231","20141219","20230730"
"동대문구","학원","3000022103","동대문색소폰음악학원","서울특별시 동대문구 전농로 99",", 2층 (답십리동)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","20","45","","Y","N","130801","개원","20150108","","99991231","20150108","20230627"
"동대문구","교습소","3000022357","신마술피리음악교습소","서울특별시 동대문구 사가정로2길 60",", 2층 (답십리동 322-13)","예능(대)","예능(중)","바이엘","음악","32","9","바이엘:130000, 체르니100:140000, 체르니30:150000, 플룻(고급):120000","Y","N","130803","개원","20150211","","99991231","20150211","20230627"
