"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"영등포구","학원","1000013877","예일음악학원","서울특별시 영등포구 가마산로61다길 5","3층 신길동","예능(대)","예능(중)","음악","음악","40","51","","Y","N","150847","개원","20020316","","99991231","20020316","20230924"
"영등포구","학원","1000013910","엠엘수학전문학원","서울특별시 영등포구 대방천로 175","3층 신길동","입시.검정 및 보습","","보습,","","35","74","","Y","N","150858","개원","20020618","","99991231","20020618","20230827"
"영등포구","학원","10101","오진택기술사학원","서울특별시 영등포구 영신로17길 8",", 1층일부,2층,3층 (영등포동, 정립중앙교회)","종합(대)","","전기,안전관리,","","675","92","","Y","N","150030","개원","20050609","","99991231","20050609","20230627"
"영등포구","학원","10102","아이다토무용학원","서울특별시 영등포구 국제금융로6길 33",", 2층 235호,236호,237호 (여의도동)","예능(대)","예능(중)","무용,","무용","130","30","","Y","N","150749","개원","20050609","","99991231","20050609","20230627"
"영등포구","학원","10910","이보영의토킹클럽당산어학원","서울특별시 영등포구 당산로44길 3","삼성타운 304호305호 당산동5가","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","64","76","","N","N","150045","개원","20050817","","99991231","20050817","20230827"
"영등포구","학원","10964","신성학원","서울특별시 영등포구 가마산로 382",", 3층 일부 (대림동)","입시.검정 및 보습","보통교과","","보습","176","124","","Y","N","07403","개원","20050823","","99991231","20050823","20230627"
"영등포구","학원","11121","제이투학원","서울특별시 영등포구 도신로62길 11","2,3층 신길동","입시.검정 및 보습","보통교과","보습,","보습","120","56","","Y","N","150839","개원","20050909","","99991231","20050909","20230627"
"영등포구","교습소","11168","신길이화음악교습소","서울특별시 영등포구 여의대방로 25",", 상가동 201호 (신길동, 보라매 경남아너스빌)","예능(대)","예능(중)","피아노초급(일50분*주5회*4.2주)","음악","23","8","피아노초급(일50분*주5회*4.2주):130000, 피아노중급(일50분*주5회*4.2주):140000, 피아노고급(일50분*주5회*4.2주):150000, 바이올린(일65분*주3회*4.2주):120000","Y","N","07437","개원","20050916","","99991231","20050916","20230627"
"영등포구","학원","11337","삼성영어쎈수학러닝센터문래보습학원","서울특별시 영등포구 문래로 79-4","태양프라자 2층 문래동3가","입시.검정 및 보습","보통교과","보습,","보습","86","33","","Y","N","150836","개원","20050930","","99991231","20050930","20230627"
"영등포구","학원","11584","리틀팍스여의대방어학원","서울특별시 영등포구 여의대방로 55",", 5층,6층일부 (신길동,신길프라자)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","80","167","","Y","N","150860","개원","20051027","","99991231","20051028","20230627"
"영등포구","학원","11788","홍익조형아트미술학원","서울특별시 영등포구 당산로44길 3","삼성타운 3층 6호 당산동5가","예능(대)","예능(중)","미술,","미술","20","20","","N","N","150045","개원","20051114","","99991231","20051114","20230627"
"영등포구","학원","11803","현대독서실","서울특별시 영등포구 대림로 245","2층 대림동","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","80","80","","N","N","150816","개원","20051114","","99991231","20051114","20230627"
"영등포구","학원","12085","엠비씨아카데미뷰티미용학원","서울특별시 영등포구 영등포로36길 9","송호빌딩2층 영등포동4가","직업기술","산업응용기술","이?미용","이?미용","640","132","","Y","N","150034","개원","20051208","","99991231","20051208","20230827"
"영등포구","학원","12128","유니원학원","서울특별시 영등포구 국제금융로 78",", 홍우빌딩 805호 (여의도동, 홍우빌딩)","입시.검정 및 보습","보통교과","보습,","보습","120","111","","Y","N","07333","개원","20051214","","99991231","20051214","20230627"
"영등포구","교습소","12265","공룡과파랑새미술교습소","서울특별시 영등포구 도신로60길 15-12","1층","예능(대)","예능(중)","일반1(110분*주1회)","미술","20","5","일반1(110분*주1회):60000, 일반2(95분*주2회):100000, 일반3(95분*주3회):150000, 일반4(100분*주5회):140000","N","N","152765","개원","20051226","","99991231","20051226","20230627"
"영등포구","학원","12302","엡실론수학전문학원","서울특별시 영등포구 당산로44길 3",", 409호 (당산동5가,삼성타운)","입시.검정 및 보습","보통교과","보습,","보습","24","80","","Y","N","07214","개원","20051229","","99991231","20051229","20230627"
"영등포구","교습소","12304","프라임피아노교습소","서울특별시 영등포구 선유서로 67","신동아하이필리스 101동 105호","예능(대)","예능(중)","피아노바이엘(일60분*주5회","음악","16","4","피아노바이엘(일60분*주5회:110000, 피아노체르니100(일60분*주5회:120000, 피아노체르니30이상(일60분*주5회:130000, 피아노체르니40(일60분*주5회:140000","Y","N","150805","개원","20051229","","99991231","20051229","20230627"
"영등포구","학원","12381","월스트리트잉글리쉬여의도어학원","서울특별시 영등포구 의사당대로 97",", 12층 일부 (여의도동,교보증권)","국제화","국제","","어학(성인)","2400","142","","Y","N","150737","개원","20060103","","99991231","20060103","20230827"
"영등포구","학원","12402","점프잉글리쉬플러스학원","서울특별시 영등포구 당산로44길 3",", 402호, 403호 (당산동5가, 삼성타운)","입시.검정 및 보습","보통교과","보습,","보습","74","123","","Y","N","07214","개원","20060106","","99991231","20060106","20230627"
"영등포구","교습소","12426","튼튼영어마스터클럽문래1영어교습소","서울특별시 영등포구 문래로 84?","현대홈타운 209,210호","입시.검정 및 보습","보통교과","초등영어(일70분*주5회*4.2주)","보습","10","5","초등영어(일70분*주5회*4.2주):220000, 중등영어(일90분*주5회*4.2주):250000","N","N","152894","개원","20060109","","99991231","20060109","20230627"
"영등포구","교습소","12466","아이뜰음악교습소","서울특별시 영등포구 양평로24길9","한신아파트상가 109동 1-8호","예능(대)","예능(중)","피아노바이엘(일50분*주5회*4.2주)","음악","16","4","피아노바이엘(일50분*주5회*4.2주):110000, 피아노체르니100(일50분*주5회*4.2주):120000, 피아노체르니30(일50분*주5회*4.2주):130000, 피아노체르니40(일60분*주5회*4.2주):140000","Y","N","150751","개원","20060113","","99991231","20060113","20230627"
"영등포구","학원","12571","루카스영수전문학원","서울특별시 영등포구 신길로 34","5층 신길동","입시.검정 및 보습","보통교과","보습,","보습","80","30","","Y","N","150860","개원","20060126","","99991231","20060126","20230627"
"영등포구","학원","12695","아르떼어학원","서울특별시 영등포구 영중로 131-10","자원회관3층 영등포동8가","국제화","외국어","","실용외국어(유아/초?중?고)","48","120","","Y","N","150038","개원","20060210","","99991231","20190429","20231001"
"영등포구","교습소","12794","예지원음악교습소","서울특별시 영등포구 양평로24길 9",", 108동상가 102호 (양평동5가, 양평동한신아파트)","예능(대)","예능(중)","","음악","18","9","피아노1(60분*주5회*4.2주):140000, 피아노2(60분*주4회*4.2주):130000, 피아노고급(60분*주5회):140000","N","N","07204","개원","19960731","","99991231","19960731","20230627"
"영등포구","학원","12851","맨하탄음악학원","서울특별시 영등포구 당산로 34","로데오왁상가 224,225호 문래동3가","예능(대)","예능(중)","음악,","음악","24","17","","N","N","150835","개원","20060223","","99991231","20060223","20230627"
"영등포구","교습소","13304","피카소화실미술교습소","서울특별시 영등포구 신길로42길 36","1층","예능(대)","예능(중)","일반(140분*주1회)","미술","36","7","일반(140분*주1회):70000, 일반(90분*주2회):90000, 일반(80분*주3회):110000, 일반(160분*주1회):80000, 일반(일110분*주2회*4.2주):110000, 일반(일90분*주3회*4.2주):130000","N","N","150832","개원","20060331","","99991231","20060331","20230627"
"영등포구","학원","13637","씨앤에이논술영림학원","서울특별시 영등포구 여의대방로65길 12",", 1003호 (여의도동, 에리트빌딩)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","84","80","","Y","N","07333","개원","20060417","","99991231","20060417","20230627"
"영등포구","교습소","13690","이인정피아노교습소","서울특별시 영등포구 도림로113길 13","1층 101호","예능(대)","예능(중)","피아노일반(일60분,주5회)","음악","16","4","피아노일반(일60분,주5회):120000, 피아노일반(일60분,주5회):110000, 피아노일반(일60분,주5회):100000, 피아노일반(일90분,주3회):90000","N","N","152820","개원","20060512","","99991231","20060512","20230627"
"영등포구","학원","13692","용문플러스유림학원","서울특별시 영등포구 문래로 92","401,402호 문래동3가","입시.검정 및 보습","보통교과","보습,","보습","375","146","","N","N","150836","개원","20060512","","99991231","20060512","20230627"
"영등포구","교습소","13843","여우별미술교습소","서울특별시 영등포구 도림로113길 11","부림타운 가동 102호","예능(대)","예능(중)","미술1(일60분*주1회*4.2주)","미술","12","9","","N","N","152872","개원","20060529","","99991231","20060529","20230627"
"영등포구","학원","14043","대치하이학원","서울특별시 영등포구 당산로38길 8",", 2층 (당산동4가, 영광빌딩)","입시.검정 및 보습","보통교과","보습,","보습","86","71","","Y","N","150805","개원","20060623","","99991231","20060623","20231008"
"영등포구","학원","14328","발레르망무용학원","서울특별시 영등포구 대림로 245",", 5층 (대림동,대림동근생빌딩)","예능(대)","예능(중)","","무용","87","15","","Y","N","150816","개원","20060714","","99991231","20060714","20230627"
"영등포구","학원","14331","신경숙외국어학원","서울특별시 영등포구 여의대방로 386","진주상가 502,505,506호 여의도동","국제화","국제","","어학(성인)","50","100","","Y","N","150895","개원","20060706","20210712","20210730","20210515","20230627"
"영등포구","교습소","14479","유니팝미술교습소","서울특별시 영등포구 선유로 201","현대6차아파트상가 205호","예능(대)","예능(중)","","미술","35","9","미술(초등저학년)(일55분*주3회*4.2주):90000, 미술(초등고학년)(일80분*주3회*4.2주):130000, 미술1 (일85분*주2회*4.2주):110000, 미술2 (일95분*주2회*4.2주):125000, 미술3 (일100분*주2회*4.2주):130000, 미술4 (일85분*주3회*4.2주):165000, 미술5 (일95분*주3회*4.2주):185000","Y","N","150103","개원","20060807","","99991231","20060807","20230627"
