"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"광진구","학원","1000043685","씨원수학학원","서울특별시 광진구 아차산로 499",", 304호,305호 (광장동,청구아파트)","입시.검정 및 보습","보통교과","","보습","50","72","","Y","N","143757","개원","20001016","","99991231","20001016","20230627"
"광진구","학원","1000043734","명장초중관학원","서울특별시 광진구 뚝섬로 587",", 3층, 1-2호,2호 (자양동)","입시.검정 및 보습","보통교과","보습,","보습","771","100","","Y","N","05068","개원","20010305","","99991231","20010305","20230730"
"광진구","학원","1000043735","에페슈즈앤백디자인학원","서울특별시 광진구 아차산로 187","(화양동)","직업기술","산업기반기술","공예,","공예","177","59","","N","N","143917","개원","20010305","","99991231","20010305","20230627"
"광진구","학원","1000043736","J.B음악학원","서울특별시 광진구 뚝섬로 489","2층(자양동)","예능(대)","예능(중)","음악,","음악","295","80","","Y","N","143843","개원","20010307","","99991231","20010307","20230627"
"광진구","학원","1000043745","샤인영어학원","서울특별시 광진구 아차산로65길 14",", 2층 202호 (구의동, 센츄리빌딩)","입시.검정 및 보습","보통교과","보습,","보습","106","136","","Y","N","05034","개원","20010324","","99991231","20010324","20230627"
"광진구","학원","1000043757","비젼아카데미보습학원","서울특별시 광진구 군자로 80","(군자동)","입시.검정 및 보습","보통교과","보습,","보습","360","62","","Y","N","143840","개원","20010509","","99991231","20010509","20230627"
"광진구","학원","1000043781","와이즈만영재보습학원","서울특별시 광진구 광나루로 556","2층일부(구의동)","입시.검정 및 보습","보통교과","보습,","보습","144","173","","Y","N","143961","개원","20010821","","99991231","20010821","20230627"
"광진구","학원","1000043784","최고수보습학원","서울특별시 광진구 아차산로 621","3층일부(광장동)","입시.검정 및 보습","보통교과","","보습","290","88","","Y","N","143810","개원","20010831","","99991231","20010831","20230627"
"광진구","학원","1000043848","한국사관보습학원","서울특별시 광진구 용마산로24길 6","(중곡동)","입시.검정 및 보습","보통교과","보습,","보습","115","96","","N","N","143883","개원","20020319","","99991231","20020319","20230627"
"광진구","학원","1000043851","YBM잉글루자양제1학습관보습학원","서울특별시 광진구 뚝섬로36길 15","(4층) (자양동)","입시.검정 및 보습","보통교과","보습,","보습","145","58","","Y","N","143862","개원","20020409","","99991231","20020409","20230627"
"광진구","학원","10224","올림피아드영재센터보습학원","서울특별시 광진구 자양로 90",", 6층 (자양동,이주빌딩)","입시.검정 및 보습","보통교과","보습,","보습","790","136","","Y","N","143874","개원","20050607","","99991231","20050607","20230627"
"광진구","학원","10225","제스트영수학원","서울특별시 광진구 광나루로 588","5층 (구의동)","입시.검정 및 보습","보통교과","보습,","보습","25","77","","Y","N","143821","개원","20050607","","99991231","20050607","20230627"
"광진구","교습소","10310","피아노리음악교습소","서울특별시 광진구 아차산로55길 43-1","(1층) (구의동)","예능(대)","예능(중)","피아노초급","음악","45","6","피아노초급:130000, 피아노중급1:140000, 피아노중급2:150000, 피아노고급:160000, 피아노 입시1:320000, 피아노 입시2:400000, 칼림바,단소1:40000, 칼림바,단소2:120000, 피아노입시:360000","Y","N","143828","개원","20050622","","99991231","20050622","20230627"
"광진구","학원","10696","신연세보습학원","서울특별시 광진구 자양로 294-1","2층(구의동)","입시.검정 및 보습","보통교과","","보습","60","70","","Y","N","143817","개원","20050722","","99991231","20050722","20230627"
"광진구","학원","10733","애니벅스미술학원","서울특별시 광진구 능동로 161","1층 (화양동)","예능(대)","예능(중)","미술","미술","720","66","","Y","N","05010","개원","20050722","","99991231","20050722","20231015"
