"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"중랑구","학원","3000037786","한성미용직업전문학원","서울특별시 중랑구 망우로 277",", 2층, 3층, 4층, 5층 (상봉동)","직업기술","산업응용기술","이?미용,","이?미용","388","116","","Y","N","02098","개원","20201102","","99991231","20201102","20230627"
"중랑구","학원","3000037787","똑똑코딩학원","서울특별시 중랑구 면목로57길 35",", 3층 (면목동, 보령빌딩)","정보","정보","","정보교과","160","20","","Y","N","02220","개원","20201102","","99991231","20201102","20230627"
"중랑구","학원","3000037811","2CN영어전문학원","서울특별시 중랑구 신내로14길 10",", 2층 일부 (신내동)","입시.검정 및 보습","보통교과","","보습","48","50","","Y","N","02069","개원","20201105","","99991231","20201105","20230627"
"중랑구","학원","3000037812","파인더스어학원","서울특별시 중랑구 신내로7다길 60",", 1층, 2층, 3층, 4층 (상봉동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","44","92","","Y","N","02079","개원","20201105","","99991231","20201105","20230627"
"중랑구","학원","3000037813","신화영수전문학원","서울특별시 중랑구 신내로 51",", 203-1호, 207호 (신내동, 성원아파트)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","148","50","","Y","N","02076","개원","20201105","","99991231","20201105","20230627"
"중랑구","교습소","3000037915","위드영어교습소","서울특별시 중랑구 신내로 51",", 2층 201-1호 (신내동, 성원아파트)","국제화","외국어","영어A","실용외국어(유아/초?중?고)","15","5","영어A:220000, 영어B:200000, 영어C:170000","Y","N","02076","개원","20201124","","99991231","20201124","20230730"
"중랑구","교습소","3000038044","이음미술교습소","서울특별시 중랑구 신내로7가길 19",", 1층 일부 (상봉동)","예능(대)","예능(중)","미술초급(저학년)","미술","20","7","","N","N","02079","개원","20201214","","99991231","20201214","20230627"
"중랑구","학원","3000038136","꽃단지플로리스트학원","서울특별시 중랑구 면목로88길 5",", 2층 (상봉동)","기예(대)","기예(중)","공예(종이접기,꽃꽂이,꽃기예)","공예(종이접기,꽃꽂이,꽃기예)","1139","32","","Y","N","02154","개원","20201229","","99991231","20201229","20230917"
"중랑구","학원","3000038286","이레학원","서울특별시 중랑구 용마산로94길 9-20",", 1층 (면목동, 이레보습학원)","입시.검정 및 보습","보통교과","","보습?논술","71","30","","Y","N","02189","개원","20210121","","99991231","20210121","20230627"
"중랑구","교습소","3000038353","써밋수학교습소","서울특별시 중랑구 용마산로 669",", 202호 (신내동, 신내데시앙아파트 상가동)","입시.검정 및 보습","보통교과","","보습","28","7","","Y","N","02053","개원","20210201","","99991231","20210201","20230627"
"중랑구","교습소","3000038440","에듀JE영어교습소","서울특별시 중랑구 동일로92길 40",", 상가1동 304호 (면목동, 사가정 센트럴 아이파크)","입시.검정 및 보습","보통교과","초등영어","보습","24","8","초등영어:180000, 중등영어:230000, 초등영어:197000","Y","N","02225","개원","20210215","","99991231","20210215","20230627"
"중랑구","교습소","3000038441","아투제영어교습소","서울특별시 중랑구 봉화산로 39-1",", 402호 (중화동, 유정빌딩)","입시.검정 및 보습","보통교과","","보습","12","4","","Y","N","02017","개원","20210216","","99991231","20210216","20230627"
"중랑구","교습소","3000038483","조이(JOY)피아노음악교습소","서울특별시 중랑구 신내로7나길 18",", 1층 일부 (상봉동)","예능(대)","예능(중)","바이엘","음악","56","7","바이엘:130000, 체르니100:140000, 체르니30:150000, 체르니40:160000, 바이엘:140000, 체르니100:150000, 체르니30:160000, 체르니40:170000","Y","N","02084","개원","20210223","","99991231","20210223","20230627"
"중랑구","학원","3000038712","튼튼영어마스터클럽학원","서울특별시 중랑구 동일로 752",", 304?305호 (중화동, 중화한신아파트상가)","입시.검정 및 보습","보통교과","보습,","보습","559","43","","Y","N","02095","개원","20210329","","99991231","20210329","20230627"
"중랑구","교습소","3000038725","헤일리영어교습소","서울특별시 중랑구 면목로27다길 24",", 1층 (면목동)","입시.검정 및 보습","보통교과","초등영어 파닉스","보습","77","7","초등영어 파닉스:120000, 초등영어 기초반:190000, 초등영어 중급반:190000, 초등영어 완성반:190000, 초등영어 기초반B:170000, 초등영어 중급반 B:170000, 초등영어 완성반 B:170000, 초등보충 심화반:210000, 중등영어 A:240000, 중등영어 B:230000, 중등영어 C:250000","Y","N","02245","개원","20210401","","99991231","20210401","20230627"
"중랑구","학원","3000038743","디올(The All)학원","서울특별시 중랑구 봉화산로56길 153",", 402?403호 (신내동, 대명프라자)","입시.검정 및 보습","보통교과","보습,","보습","315","59","","Y","N","02071","개원","20210401","","99991231","20210401","20230627"
"중랑구","교습소","3000038961","올바른수학교습소","서울특별시 중랑구 신내로 126",", 302호 (신내동, 동성아파트상가)","입시.검정 및 보습","보통교과","(중등)수학","보습","126","9","","Y","N","02054","개원","20210506","","99991231","20210506","20230627"
"중랑구","학원","3000038970","오하운폴댄스학원","서울특별시 중랑구 동일로 946",", 205호?206호 (묵동, 묵동신도주상복합아파트)","기예(대)","기예(중)","댄스,","댄스","390","89","","Y","N","02033","개원","20210504","","99991231","20210504","20230627"
"중랑구","학원","3000039001","매쓰핏수학학원","서울특별시 중랑구 봉화산로 70",", 3층 (중화동, 백암빌딩)","입시.검정 및 보습","보통교과","","보습?논술","110","22","","Y","N","02089","개원","20210511","","99991231","20210511","20230627"
"중랑구","학원","3000039055","피아노클리닉학원","서울특별시 중랑구 봉화산로 81",", 4층 (중화동)","예능(대)","예능(중)","음악,","음악","510","49","","Y","N","02049","개원","20210520","","99991231","20210520","20230627"
"중랑구","학원","3000039107","강쌤학원","서울특별시 중랑구 공릉로 21",", 8층 (묵동, 진송회관)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","40","36","","Y","N","02033","개원","20210527","","99991231","20210527","20230627"
"중랑구","학원","3000039124","비콘힐영수학원","서울특별시 중랑구 숙선옹주로 85",", 106?107?304?305호 (묵동, 신내4단지신내아파트)","입시.검정 및 보습","보통교과","보습,","보습","160","66","","Y","N","02029","개원","20210601","","99991231","20210601","20230627"
"중랑구","교습소","3000039193","스마트해법수학교습소","서울특별시 중랑구 신내로7다길 3",", 1층 일부 (상봉동)","입시.검정 및 보습","보통교과","초등수학1","보습","25","8","","Y","N","02084","개원","20210615","","99991231","20210615","20230627"
"중랑구","학원","3000039251","웅진씽크빅망우센터학원","서울특별시 중랑구 용마산로 454",", 2층 일부 (망우동)","입시.검정 및 보습","보통교과","","보습?논술","60","79","","Y","N","02188","개원","20210624","","99991231","20210624","20230627"
"중랑구","학원","3000039264","정현아카데미스텝업(STEPUP)학원","서울특별시 중랑구 동일로126길 45",", 1층?2층 (중화동)","입시.검정 및 보습","보통교과","","보습?논술","72","43","","Y","N","02094","개원","20210625","","99991231","20210625","20230627"
"중랑구","교습소","3000039310","수학의발견수학교습소","서울특별시 중랑구 신내로 51",", 122호 (신내동, 성원아파트상가)","입시.검정 및 보습","보통교과","수학(초등A)","보습","33","6","","Y","N","02076","개원","20210630","","99991231","20210630","20230627"
"중랑구","학원","3000039361","미소학원","서울특별시 중랑구 공릉로2길 47",", 202?203호 (묵동, 신안1차아파트 상가) (묵동, 신안1차아파트 상가)","입시.검정 및 보습","","보습?논술,","","0","77","","Y","N","02036","개원","20210707","","99991231","20210707","20230730"
"중랑구","학원","3000039389","이지잉글리시(EZ ENGLISH)학원","서울특별시 중랑구 면목로48길 25",", 3층 (면목동)","입시.검정 및 보습","보통교과","","보습?논술","20","42","","Y","N","02210","개원","20210712","","99991231","20210712","20230627"
"중랑구","교습소","3000039414","스마트해법영어교습소","서울특별시 중랑구 신내로17길 41",", 203호 (신내동, 진로아파트상가)","입시.검정 및 보습","보통교과","","보습","10","5","","Y","N","02027","개원","20210715","","99991231","20210715","20230627"
"중랑구","교습소","3000039456","루카영어교습소","서울특별시 중랑구 봉화산로48길 62",", 204호 (상봉동, 건영아파트)","입시.검정 및 보습","보통교과","","보습","15","5","","Y","N","02077","개원","20210722","","99991231","20210722","20230627"
"중랑구","교습소","3000039670","희쇼팽음악교습소","서울특별시 중랑구 동일로138길 14",", 1층 (중화동, 석천팰리스)","예능(대)","예능(중)","","음악","24","4","","Y","N","02050","개원","20210825","","99991231","20210825","20230627"
"중랑구","학원","3000039694","앞선인재학원","서울특별시 중랑구 사가정로 373",", 4층?5층 (면목동, 성윤빌딩)","종합(대)","","보습,실용외국어(유아/초?중?고),","","160","191","","Y","N","02228","개원","20210830","","99991231","20210830","20230627"
"중랑구","학원","3000039768","스카이학원","서울특별시 중랑구 상봉중앙로8길 44",", B호 2층 일부 (상봉동)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","100","40","","Y","N","02081","개원","20210908","","99991231","20210908","20230627"
"중랑구","학원","3000039867","시그마과학학원","서울특별시 중랑구 신내로25가길 2",", 304?305호 (묵동, 현동빌딩)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","64","87","","Y","N","02021","개원","20210928","","99991231","20210928","20230627"
"중랑구","교습소","3000039997","하이리더영어교습소","서울특별시 중랑구 동일로92길 40",", 306호 일부 (면목동, 사가정 센트럴 아이파크)","입시.검정 및 보습","보통교과","","보습","14","9","","Y","N","02225","개원","20211021","","99991231","20211021","20230627"
"중랑구","학원","3000040021","늘봄음악학원","서울특별시 중랑구 동일로92길 40",", 305호 (면목동, 사가정센트럴아이파크1)","예능(대)","예능(중)","","음악","48","35","","Y","N","02225","개원","20211027","","99991231","20211027","20230627"
"중랑구","교습소","3000040070","송글리쉬(SONGLISH)영어교습소","서울특별시 중랑구 동일로91길 23",", 101-1호 (면목동, 라온프라이빗 상가)","국제화","외국어","영어(초등)_주3회","실용외국어(유아/초?중?고)","24","6","","Y","N","02234","개원","20211103","","99991231","20211103","20230627"
"중랑구","학원","3000040071","베리타스잉글리시학원","서울특별시 중랑구 신내역로 213",", 304호 (신내동, 신내우디안프라자)","입시.검정 및 보습","보통교과","보습,","보습","88","46","","Y","N","02055","개원","20211102","","99991231","20211102","20230627"
"중랑구","교습소","3000040127","하은바이올린음악교습소","서울특별시 중랑구 동일로91길 23",", 103호 (면목동, 라온프라이빗)","예능(대)","예능(중)","","음악","22","6","","Y","N","02234","개원","20211110","","99991231","20211110","20230627"
